i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
4519,-13.19735478927716,4.495937397794736,0.33810638689681977,-0.08137946151431708,0.7179693648144138,0.6906760775383893,22.683481096129388,18.166065326268072,0.8254144296745882,0.7206630874793412,22.118430859389996,16.132311592473343
4520,-16.828647361070896,1.459907496302271,0.3651296944542529,-0.07730663772268959,0.7631092280228072,0.7409007181499454,21.132617825988312,15.281544788286807,0.662335220193496,0.409086635338618,29.33222931973894,22.20512124188395
4521,-19.361017023826196,3.8602381924002462,0.3675008852995385,-0.08349825937970567,0.7590794592840271,0.7357645682469975,21.071623557622456,15.443921507045138,0.7006760103883877,0.5210816166214203,26.183260449216384,21.36588976208979
4522,-15.243824747964016,5.179623630193651,0.3470114073899382,-0.08453195265256624,0.761880763365932,0.7388369662723125,20.921211168947597,16.074014241967255,0.7062848104666358,0.5300556967466173,28.06046551005592,23.67097394347874
4523,-14.795956037890619,1.3164735325625425,0.3815381104079207,-0.08232268569321854,0.7225088617747366,0.6956548806561627,23.996256669815715,18.04104339582627,0.8205249107255844,0.7128398571609351,15.589026157932249,11.191267793563233
4524,-19.33277986926444,4.2877216818691215,0.35679767087690983,-0.08190859121548993,0.7449658948832305,0.7202851750332205,21.679367376910864,16.307778138808146,0.7045422895389043,0.5272676632622468,24.25428135230296,18.32264848323744
4525,-17.864948143725936,3.583395596892383,0.37418177287744564,-0.08469975386938294,0.7399971696082165,0.7156219042589869,22.33800627646617,17.452090664736474,0.7620733574330637,0.5836283755078615,21.505527607884567,14.031261430495874
4526,-10.962470157327473,0.5296431353279681,0.3635200544873748,-0.07714936667841726,0.7311961007856904,0.7051828202165638,22.90360934074796,17.104846321943906,0.7797318625707896,0.6475709801132634,22.25568662054745,16.836673494758244
4527,-18.05712734312967,5.387825893667313,0.37228818824622845,-0.09060858535415967,0.7907470943420527,0.7704968131493481,19.466752158923242,14.51079035298181,0.667690831693244,0.46830533070919034,31.905634180052356,28.446281625534386
4528,-18.704833423750426,4.191995840908272,0.3719049346697767,-0.0847980608238566,0.7140443178175214,0.6863711872837331,24.035926362584366,18.562705805333902,0.9026417256468455,0.8442267610349529,12.713547551288741,10.798193460050067
4529,-19.561176708573978,3.8899470199596236,0.37827783378178514,-0.08615301684373045,0.7238554520480253,0.6971317861171891,23.119709715912,17.893908187439166,0.8096639823931276,0.6954623718290043,18.27209214147874,12.488403104923673
4530,-19.07845379932651,3.865794856072275,0.3507561283781012,-0.07915480464155822,0.7802026452602283,0.7595966432533747,20.025675053691096,15.268707852745422,0.8596603644916669,0.7544056378604171,30.74243565397873,22.76269629929649
4531,-12.544129733076748,0.16673863556775118,0.3858439719088672,-0.08117686077705627,0.751205529862399,0.7271286456555344,22.04561322900703,16.03861946185514,0.6258674742195728,0.4013879587513165,25.86456400281214,19.91404467195065
4532,-20.603130316163984,4.450526517677922,0.37470372749674435,-0.08593656009383577,0.7497293581567409,0.7255096186235224,23.401953168418103,17.775251201279563,0.7250851552941624,0.5601362484706598,16.893852219947163,13.298943868153756
4533,-16.25374881663986,3.6235581310966753,0.3739068021303727,-0.0855901013759709,0.6989512181436609,0.6698174650607893,23.042701699050255,17.314026606610625,0.8801699663808585,0.8082719462093737,18.8619503141928,16.108219136846913
4534,-17.58439765251639,4.78849774631077,0.3415714189543491,-0.08044141461764609,0.7349466836687298,0.7092963627334457,22.405985417979952,16.941649089158734,0.8088848522328516,0.6942157635725625,21.862553635415253,17.076946683915747
4535,-18.908225434339762,4.338532765868712,0.3589767927800104,-0.08346658625698716,0.793101464679222,0.7737047269928992,19.12612540852446,14.889786777687824,0.5951286963092899,0.29147521854125724,32.60717996458031,25.130542554283863
4536,-18.60028353218347,3.9005570970516352,0.3850948759665029,-0.08844119468483402,0.7187306490856319,0.6915110344810156,23.095547366103418,17.362652212189477,0.8570994995419458,0.7713591992671132,18.75648987116891,15.38559908929374
4537,-19.52520097361182,5.458297968767138,0.34319171955195366,-0.08251177482065913,0.7766271057881674,0.7550103740902481,21.061950006944674,15.806786269412806,0.5892779853381793,0.3428447765410869,26.769886165342722,21.351563145117517
4538,-14.819123877668883,2.7880986723346344,0.3874674264867502,-0.08703049415330211,0.7337651874502569,0.7080005281712495,21.70895293219049,15.765289352757337,0.814634814973732,0.7034157039579713,25.12854495538385,22.864393109062203
4539,-14.598342779595313,1.354510368435303,0.3612234063322223,-0.07850542901642682,0.7839085461643446,0.7629964699867005,20.00993077264406,14.92074056749098,0.687081282576118,0.4993300521217888,30.925904190821765,23.186472804866263
4540,-19.02354310341796,4.337035515865994,0.36407693309020195,-0.08327345041993395,0.7217844607651192,0.6957017539618491,23.85411447510378,18.492504058952044,0.8672330406728008,0.7676578211774014,12.10300364442063,9.583194018844766
