i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
308,-14.856649398872268,0.8690913811716818,0.37243987267694517,-0.07881188098045028,0.7508442671253914,0.7267324220084939,22.062755362085667,16.3316099302953,0.7438575589781675,0.590172094365068,25.42552037808499,17.435411401535312
309,-17.00803471495638,3.416093632229202,0.38292199188154896,-0.08697793519916192,0.7218434477140969,0.6949250716864288,22.53225842773506,16.465762084880783,0.8276649487764113,0.7242639180422581,21.254460518999547,18.85929794367427
310,-18.336138039186793,4.103131315330954,0.36575224815123397,-0.08435572332020197,0.7352300169464333,0.7104078310351614,22.66616999592319,17.43390061701728,0.7201061336399911,0.5101857338699844,19.791270397256266,13.95651400689944
311,-13.107315689175543,1.522051201354232,0.35848095280240794,-0.07802491421145108,0.7884315320536363,0.7679571641878591,19.348198118867458,14.070745520343436,0.6285404621312523,0.4056647394100036,31.9914050139359,27.158278363289142
312,-14.499359235525358,3.6564268177112402,0.3611220004345836,-0.08324331108049732,0.7018932777461928,0.6730442401087275,23.82340840575363,18.628225419081502,0.9239102779743662,0.8782564447589859,14.987679743115772,12.21762636749373
313,-18.084412560930655,4.275725820962777,0.37938978941441703,-0.08854649795667563,0.7265074364862462,0.7000404142107216,23.39744634558751,17.707279513313793,0.860253253228204,0.7764052051651265,17.3652570723208,14.426398178665444
314,-19.419176687327795,4.604103003203962,0.3578992237862533,-0.08342585087145166,0.7444929247452011,0.7197664335915109,22.176883177539974,16.697368318248078,0.7294277451526784,0.5670843922442854,22.337276004702428,17.08728289603439
315,-21.713155821871926,4.13308503962714,0.37294646724745983,-0.08320754139863346,0.7629864439067625,0.7407664230230215,21.162597179102,15.968684805711357,0.6407611278483559,0.3713319737346229,27.0636576831974,20.537304614157893
316,-18.67244199592746,4.030780020497043,0.3631081016856913,-0.08200170681505253,0.7473345617248237,0.7228830676981937,22.643081788135397,17.953721457028532,0.641473168466489,0.4263570695463825,20.336277191542532,12.453011708924187
317,-20.40510912371569,5.402281789752963,0.3640725611180208,-0.08803595501635875,0.784454211174737,0.7635949412884212,20.26419316278286,15.474021050977786,0.5694559435633675,0.311129509701388,28.883658498567957,22.85001174912756
318,-18.62586198959779,3.3094119347805675,0.3943733369180978,-0.08887091842668032,0.740087339290025,0.7149345011568016,20.95405625139358,15.27540914667321,0.6928303972331533,0.5085286355730453,27.117304994209285,23.27797157222129
319,-15.02865581671075,3.3910585174857184,0.3577742295424604,-0.08127913668141384,0.7130872179198227,0.6853214648152893,23.275219498298867,18.102388128593784,0.8391553833742409,0.7426486133987854,17.552464934873992,12.979784141321318
320,-13.987530000499259,1.7830979798901228,0.3605478882529548,-0.07873530290950709,0.7323603548891502,0.707269138160008,23.026885973859148,16.783158998841486,0.8605501887809376,0.7559628303666408,19.640868647988672,16.059081220512407
321,-11.187775480821855,0.09521379531138524,0.3652122013248502,-0.07620131297795601,0.7330247869737639,0.7071884760357411,22.713594662155504,16.954562118146484,0.7916117561657976,0.6665788098652762,23.89337473317665,16.878758015526916
322,-15.965646304453802,3.2098570468120013,0.3737880566529488,-0.08403888754846262,0.7087205318597429,0.6805321962332664,22.307805120355983,16.852725192004733,0.8230929546195713,0.7169487273913141,21.94057764882731,17.576028831423727
323,-18.022040600975462,5.354518605914329,0.3489578666395354,-0.083931092060199,0.8150371064626056,0.7971374716041482,18.902304984417437,14.621955168947583,0.4450136586318353,0.11202185381093643,32.407080763509086,26.797861358789717
324,-20.299855461022403,4.101232098627374,0.36253848054653665,-0.08235480456622152,0.72960245323804,0.703434948712689,22.187825498020363,16.6572161329887,0.8121211278645818,0.6993938045833309,22.647109676645393,16.643555145704994
325,-20.267809333679626,4.625154054918138,0.3835507728537976,-0.08994553431333735,0.7412009904158107,0.716938583267293,23.555682512786028,17.97655673615175,0.9264429469577617,0.8712751571760831,15.468085837222498,12.498013360793069
326,-15.496476693670814,3.527404123649794,0.3682266178870214,-0.08424412115049945,0.6960376559580703,0.6666219452443352,23.920515017151214,18.62611572569036,0.9114370584669986,0.8582992935471978,13.934253957189089,11.27477370223962
327,-16.341610314241922,4.765177682501524,0.3640760814363766,-0.08642312038879352,0.7349461367723368,0.7092957629115951,22.42936998021784,17.304251649074267,0.8701551683384248,0.7922482693414796,22.389248515663063,17.84472332246973
328,-18.09760255777583,4.323861984925809,0.356172912640614,-0.08256564622813323,0.7543107756691272,0.7305343991209783,21.185413701187205,15.65053673087242,0.6886710908154753,0.5018737453047605,25.725237671098476,21.23353568116351
329,-19.456459571313395,4.18465650179735,0.3637210250325173,-0.0834491712025327,0.736376360549929,0.7108643954418576,22.431215997091872,16.866129204173816,0.7790461368836602,0.6464738190138564,21.284746411949566,16.05105933351836
330,-16.810608732746697,0.8863540181117805,0.3798452268708857,-0.08102590674163818,0.8018215506894895,0.783242321066629,19.844458415278652,14.931413383861566,0.6637580901975896,0.4115766578457818,33.6581635745423,24.548531214427314
331,-10.439482360439335,-0.45653303855800925,0.4100191623352395,-0.08647709920887675,0.7280251332236101,0.7017049848258949,22.394120294557393,15.752604554312688,0.7598639926163603,0.6157823881861765,26.81740682215078,24.57358680198501
332,-20.497696755142094,4.472134402198464,0.3511595707997773,-0.08059085408540356,0.8103929713653775,0.792043904078156,18.475090176554467,14.372750653729884,0.6579719562724861,0.45275513003597767,33.45544839420644,25.64411166757452
333,-16.81186815950386,4.288027427664202,0.3554079749105265,-0.08303234960489908,0.7371375175425842,0.7116992127886408,21.4068087682791,16.588940593984518,0.764693951622598,0.6235103225961568,25.088331942065082,18.538307911390486
334,-19.768475818856235,4.604132089156332,0.37380690974828895,-0.061599886638647953,0.7332310774096708,0.7074147300622196,24.361550050794044,19.14807260502295,0.7819552081609331,0.651128333057493,30.590359685074453,20.582493163405232
335,-20.249984471812382,4.415299923617522,0.36103801166468424,-0.08304032891968088,0.7339280139226324,0.7089837652278792,22.597935677185944,16.687739073767975,0.7348635119672805,0.5360111459427409,20.57879814376189,16.800629921384047
336,-14.937676862541235,3.647311668683049,0.3754941045558741,-0.08672351060882216,0.7074255722437605,0.6791119179447695,23.023611726002198,17.120307183859815,0.9273622346883718,0.8837795755013949,19.873940289383523,18.409999060064244
337,-18.927164707429128,4.557368616446554,0.3624303061909697,-0.08470315127208489,0.7273185336593844,0.7009300046586797,23.865675496862597,18.41867100704561,0.8311046392736764,0.7297674228378822,13.864707620570346,10.711542174636849
338,-21.022924707940465,4.015165503015079,0.35376652050587726,-0.07916630943260222,0.7875819610899379,0.7670253766792867,19.845283468629162,15.168524212603009,0.6981842422186183,0.5170947875497893,30.81872864622012,22.317157261387518
339,-15.415565258811913,2.1764919417775963,0.3770926407444527,-0.08365245936002652,0.7486366731060348,0.7243111898582317,22.209948750368476,16.46046093477849,0.6986961261251559,0.5179138018002494,22.787340287393995,17.54698405099127
